"rowid","Plot","Plot.Type","Date","Rec.Hour","Rec.Min","Start.sec","End.sec","Common.name","Confidence","Latin.name","class","order","File","Week","True.Positive","New.File","Base.Name"
2669,"IF06","IF",20260429,5,55,897,900,"Hooded Warbler",0.9515,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260429_055502.wav",17,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-31_20260429_055502_001_C95.wav","SMM2-31_20260429_055502_001_C95.wav"
2670,"IF02","IF",20260424,5,1,3543,3546,"Hooded Warbler",0.41,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF02\SMM2-26_20260424_050100.wav",17,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-26_20260424_050100_002_C41.wav","SMM2-26_20260424_050100_002_C41.wav"
2671,"IF09","IF",20260414,6,13,2295,2298,"Hooded Warbler",0.3106,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF09\SMM2-34_20260414_061302.wav",15,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-34_20260414_061302_001_C31.wav","SMM2-34_20260414_061302_001_C31.wav"
2672,"IF06","IF",20260410,5,19,3165,3168,"Hooded Warbler",0.5516,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260410_051900.wav",15,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-31_20260410_051900_001_C55.wav","SMM2-31_20260410_051900_001_C55.wav"
2673,"IF06","IF",20260429,5,55,1041,1044,"Hooded Warbler",0.6814,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260429_055502.wav",17,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-31_20260429_055502_001_C68.wav","SMM2-31_20260429_055502_001_C68.wav"
2674,"IF02","IF",20260424,5,1,2142,2145,"Hooded Warbler",0.4435,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF02\SMM2-26_20260424_050100.wav",17,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-26_20260424_050100_001_C44.wav","SMM2-26_20260424_050100_001_C44.wav"
2675,"RE06","RE",20260420,5,5,2241,2244,"Hooded Warbler",0.434,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260420_050500.wav",16,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-17_20260420_050500_001_C43.wav","SMM2-17_20260420_050500_001_C43.wav"
2676,"IF01","IF",20260420,6,5,2871,2874,"Hooded Warbler",0.6587,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260420_060502.wav",16,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-27_20260420_060502_001_C66.wav","SMM2-27_20260420_060502_001_C66.wav"
2677,"IF02","IF",20260424,6,1,291,294,"Hooded Warbler",0.4195,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF02\SMM2-26_20260424_060102.wav",17,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-26_20260424_060102_002_C42.wav","SMM2-26_20260424_060102_002_C42.wav"
2678,"TO02","TO",20260330,6,34,3507,3510,"Hooded Warbler",0.3603,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260330_063402.wav",13,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-02_20260330_063402_001_C36.wav","SMM2-02_20260330_063402_001_C36.wav"
2679,"IF01","IF",20260408,5,21,3075,3078,"Hooded Warbler",0.4186,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260408_052100.wav",14,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-27_20260408_052100_001_C42.wav","SMM2-27_20260408_052100_001_C42.wav"
2680,"IF06","IF",20260415,6,12,1767,1770,"Hooded Warbler",0.8446,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260415_061202.wav",15,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-31_20260415_061202_001_C84.wav","SMM2-31_20260415_061202_001_C84.wav"
2681,"IF02","IF",20260424,5,1,3459,3462,"Hooded Warbler",0.4543,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF02\SMM2-26_20260424_050100.wav",17,1,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-26_20260424_050100_001_C45.wav","SMM2-26_20260424_050100_001_C45.wav"
2682,"TO06","TO",20260401,5,31,1785,1788,"Hooded Warbler",0.5213,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO06\SMM2-06_20260401_053100.wav",13,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-06_20260401_053100_001_C52.wav","SMM2-06_20260401_053100_001_C52.wav"
2683,"IF06","IF",20260415,6,12,2175,2178,"Hooded Warbler",0.5769,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260415_061202.wav",15,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-31_20260415_061202_001_C58.wav","SMM2-31_20260415_061202_001_C58.wav"
2684,"IF03","IF",20260417,5,9,1782,1785,"Hooded Warbler",0.2535,"Setophaga citrina","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260417_050900.wav",16,0,"D:/BirdNet_Validations/Hooded_Warbler/SMM2-28_20260417_050900_001_C25.wav","SMM2-28_20260417_050900_001_C25.wav"
